date,timestamp,day_commit_count,sequence,track,language,content_type,path,message,task_title
2023-02-21,2023-02-21T18:55:59,3,3,sql,sql,query,archive/sql/2023/20230221_03_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2023-02-22,2023-02-22T11:42:30,4,1,sql,sql,query,archive/sql/2023/20230222_01_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-02-22,2023-02-22T13:36:27,4,2,python,python,ml_utility,archive/python/2023/20230222_02_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2023-02-22,2023-02-22T17:04:09,4,3,sql,sql,query,archive/sql/2023/20230222_03_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2023-02-22,2023-02-22T19:51:45,4,4,python,python,parsing,archive/python/2023/20230222_04_log_parser_summary.py,summarise service logs with python,log parser summary
2023-02-23,2023-02-23T11:01:52,4,1,sql,sql,query,archive/sql/2023/20230223_01_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-02-23,2023-02-23T14:20:46,4,2,sql,sql,query,archive/sql/2023/20230223_02_monthly_revenue_rollup.sql,add monthly revenue rollup query,monthly revenue rollup
2023-02-23,2023-02-23T16:52:36,4,3,sql,sql,schema,archive/sql/2023/20230223_03_schema_for_experiment_metrics.sql,define experiment metrics schema,schema for experiment metrics
2023-02-23,2023-02-23T19:07:20,4,4,python,python,parsing,archive/python/2023/20230223_04_log_parser_summary.py,summarise service logs with python,log parser summary
2023-02-24,2023-02-24T11:36:54,4,1,python,python,algorithm,archive/python/2023/20230224_01_rolling_median_window.py,solve rolling median window in python,rolling median window
2023-02-24,2023-02-24T14:24:01,4,2,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230224_02_rolling_trend_visualisation.ipynb,add rolling trend visualisation,rolling trend visualisation
2023-02-24,2023-02-24T17:12:19,4,3,go,go,parser,archive/go/2023/20230224_03_json_stream_parser.go,add json stream parser,json stream parser
2023-02-24,2023-02-24T19:19:10,4,4,typescript,typescript,validation,archive/typescript/2023/20230224_04_request_validator.ts,add request validator in typescript,request validator
2023-02-25,2023-02-25T11:41:41,4,1,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230225_01_seasonality_decomposition.ipynb,add seasonality decomposition section,seasonality decomposition
2023-02-25,2023-02-25T13:33:17,4,2,sql,sql,query,archive/sql/2023/20230225_02_monthly_revenue_rollup.sql,add monthly revenue rollup query,monthly revenue rollup
2023-02-25,2023-02-25T16:35:33,4,3,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230225_03_seasonality_decomposition.ipynb,add seasonality decomposition section,seasonality decomposition
2023-02-25,2023-02-25T19:44:41,4,4,sql,sql,query,archive/sql/2023/20230225_04_monthly_revenue_rollup.sql,add monthly revenue rollup query,monthly revenue rollup
2023-02-26,2023-02-26T11:33:28,4,1,typescript,typescript,validation,archive/typescript/2023/20230226_01_request_validator.ts,add request validator in typescript,request validator
2023-02-26,2023-02-26T13:39:03,4,2,go,go,parser,archive/go/2023/20230226_02_json_stream_parser.go,add json stream parser,json stream parser
2023-02-26,2023-02-26T17:03:51,4,3,sql,sql,query,archive/sql/2023/20230226_03_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2023-02-26,2023-02-26T19:30:56,4,4,market_forecasting,python,report,projects/market_forecasting/2023/20230226_04_forecast_assumptions_note.md,document forecasting assumptions,forecast assumptions note
2023-02-27,2023-02-27T10:39:52,5,1,rust,rust,algorithm,archive/rust/2023/20230227_01_graph_traversal.rs,solve graph traversal in rust,graph traversal
2023-02-27,2023-02-27T12:54:10,5,2,market_forecasting,python,report,projects/market_forecasting/2023/20230227_02_forecast_assumptions_note.md,document forecasting assumptions,forecast assumptions note
2023-02-27,2023-02-27T15:10:50,5,3,market_forecasting,python,feature_engineering,projects/market_forecasting/2023/20230227_03_evera_lithium_factor_set.py,add evera lithium factor set,Evera Lithium factor set
2023-02-27,2023-02-27T17:40:05,5,4,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230227_04_rolling_trend_visualisation.ipynb,add rolling trend visualisation,rolling trend visualisation
2023-02-27,2023-02-27T20:11:53,5,5,typescript,typescript,api_client,archive/typescript/2023/20230227_05_typed_api_client.ts,build typed api client,typed api client
2023-02-28,2023-02-28T11:09:32,4,1,market_forecasting,python,model,projects/market_forecasting/2023/20230228_01_aussie_broadband_baseline_model.py,fit aussie broadband baseline model,Aussie Broadband baseline model
2023-02-28,2023-02-28T13:35:13,4,2,sql,sql,query,archive/sql/2023/20230228_02_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-02-28,2023-02-28T16:54:07,4,3,typescript,typescript,transform,archive/typescript/2023/20230228_03_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2023-02-28,2023-02-28T19:10:08,4,4,rust,rust,algorithm,archive/rust/2023/20230228_04_graph_traversal.rs,solve graph traversal in rust,graph traversal
2023-03-01,2023-03-01T11:00:24,5,1,python,python,data_cleaning,archive/python/2023/20230301_01_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2023-03-01,2023-03-01T13:05:07,5,2,python,python,ml_utility,archive/python/2023/20230301_02_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2023-03-01,2023-03-01T15:39:12,5,3,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230301_03_long_range_synthetic_data_notebook.ipynb,extend long-range analysis notebook,long-range synthetic data notebook
2023-03-01,2023-03-01T17:13:27,5,4,python,python,parsing,archive/python/2023/20230301_04_log_parser_summary.py,summarise service logs with python,log parser summary
2023-03-01,2023-03-01T20:15:39,5,5,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230301_05_seasonality_decomposition.ipynb,add seasonality decomposition section,seasonality decomposition
2023-03-02,2023-03-02T12:06:29,3,1,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230302_01_long_range_synthetic_data_notebook.ipynb,extend long-range analysis notebook,long-range synthetic data notebook
2023-03-02,2023-03-02T15:35:51,3,2,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230302_02_rolling_trend_visualisation.ipynb,add rolling trend visualisation,rolling trend visualisation
2023-03-02,2023-03-02T18:24:38,3,3,typescript,typescript,transform,archive/typescript/2023/20230302_03_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2023-03-03,2023-03-03T12:17:46,3,1,go,go,cli,archive/go/2023/20230303_01_csv_aggregation_command.go,aggregate csv metrics in go,csv aggregation command
2023-03-03,2023-03-03T15:27:34,3,2,typescript,typescript,api_client,archive/typescript/2023/20230303_02_typed_api_client.ts,build typed api client,typed api client
2023-03-03,2023-03-03T19:05:42,3,3,python,python,data_cleaning,archive/python/2023/20230303_03_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2023-03-04,2023-03-04T12:03:00,3,1,sql,sql,query,archive/sql/2023/20230304_01_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-03-04,2023-03-04T15:16:49,3,2,sql,sql,query,archive/sql/2023/20230304_02_monthly_revenue_rollup.sql,add monthly revenue rollup query,monthly revenue rollup
2023-03-04,2023-03-04T18:24:32,3,3,python,python,algorithm,archive/python/2023/20230304_03_rolling_median_window.py,solve rolling median window in python,rolling median window
2023-03-05,2023-03-05T15:31:15,1,1,sql,sql,query,archive/sql/2023/20230305_01_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2023-03-06,2023-03-06T13:04:24,2,1,sql,sql,query,archive/sql/2023/20230306_01_monthly_revenue_rollup.sql,add monthly revenue rollup query,monthly revenue rollup
2023-03-06,2023-03-06T17:55:34,2,2,typescript,typescript,transform,archive/typescript/2023/20230306_02_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2023-03-07,2023-03-07T13:00:51,2,1,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230307_01_rolling_trend_visualisation.ipynb,add rolling trend visualisation,rolling trend visualisation
2023-03-07,2023-03-07T17:48:06,2,2,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230307_02_model_comparison_charts.ipynb,chart model comparison results,model comparison charts
2023-03-08,2023-03-08T11:25:48,4,1,go,go,cli,archive/go/2023/20230308_01_csv_aggregation_command.go,aggregate csv metrics in go,csv aggregation command
2023-03-08,2023-03-08T14:08:41,4,2,sql,sql,schema,archive/sql/2023/20230308_02_schema_for_experiment_metrics.sql,define experiment metrics schema,schema for experiment metrics
2023-03-08,2023-03-08T16:30:22,4,3,python,python,data_cleaning,archive/python/2023/20230308_03_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2023-03-08,2023-03-08T19:56:42,4,4,sql,sql,query,archive/sql/2023/20230308_04_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-03-09,2023-03-09T11:49:16,3,1,go,go,cli,archive/go/2023/20230309_01_csv_aggregation_command.go,aggregate csv metrics in go,csv aggregation command
2023-03-09,2023-03-09T15:09:17,3,2,sql,sql,query,archive/sql/2023/20230309_02_customer_cohort_retention.sql,write customer cohort retention query,customer cohort retention
2023-03-09,2023-03-09T18:57:07,3,3,python,python,algorithm,archive/python/2023/20230309_03_rolling_median_window.py,solve rolling median window in python,rolling median window
2023-03-10,2023-03-10T11:23:59,4,1,python,python,ml_utility,archive/python/2023/20230310_01_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2023-03-10,2023-03-10T14:19:15,4,2,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230310_02_seasonality_decomposition.ipynb,add seasonality decomposition section,seasonality decomposition
2023-03-10,2023-03-10T16:41:53,4,3,python,python,test,archive/python/2023/20230310_03_unit_tests_for_edge_cases.py,cover python edge cases,unit tests for edge cases
2023-03-10,2023-03-10T19:41:00,4,4,python,python,ml_utility,archive/python/2023/20230310_04_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2023-03-11,2023-03-11T15:45:55,1,1,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230311_01_model_comparison_charts.ipynb,chart model comparison results,model comparison charts
2023-03-12,2023-03-12T12:18:20,3,1,python,python,test,archive/python/2023/20230312_01_unit_tests_for_edge_cases.py,cover python edge cases,unit tests for edge cases
2023-03-12,2023-03-12T15:10:42,3,2,rust,rust,parser,archive/rust/2023/20230312_02_config_parser.rs,parse config blocks in rust,config parser
2023-03-12,2023-03-12T18:38:07,3,3,python,python,data_cleaning,archive/python/2023/20230312_03_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2023-03-13,2023-03-13T10:52:18,6,1,typescript,typescript,validation,archive/typescript/2023/20230313_01_date_range_guard.ts,add date range guard,date range guard
2023-03-13,2023-03-13T12:14:55,6,2,market_forecasting,python,model,projects/market_forecasting/2023/20230313_02_aussie_broadband_baseline_model.py,fit aussie broadband baseline model,Aussie Broadband baseline model
2023-03-13,2023-03-13T14:39:19,6,3,rust,rust,parser,archive/rust/2023/20230313_03_config_parser.rs,parse config blocks in rust,config parser
2023-03-13,2023-03-13T16:14:53,6,4,python,python,ml_utility,archive/python/2023/20230313_04_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2023-03-13,2023-03-13T18:35:30,6,5,rust,rust,algorithm,archive/rust/2023/20230313_05_bounded_queue.rs,implement bounded queue in rust,bounded queue
2023-03-13,2023-03-13T20:43:49,6,6,sql,sql,query,archive/sql/2023/20230313_06_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2023-03-14,2023-03-14T11:34:38,4,1,sql,sql,query,archive/sql/2023/20230314_01_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-03-14,2023-03-14T14:19:49,4,2,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230314_02_model_comparison_charts.ipynb,chart model comparison results,model comparison charts
2023-03-14,2023-03-14T16:21:19,4,3,python,python,ml_utility,archive/python/2023/20230314_03_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2023-03-14,2023-03-14T19:53:22,4,4,python,python,data_cleaning,archive/python/2023/20230314_04_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2023-03-16,2023-03-16T11:15:02,4,1,market_forecasting,python,model,projects/market_forecasting/2023/20230316_01_aussie_broadband_baseline_model.py,fit aussie broadband baseline model,Aussie Broadband baseline model
2023-03-16,2023-03-16T14:26:45,4,2,python,python,algorithm,archive/python/2023/20230316_02_rolling_median_window.py,solve rolling median window in python,rolling median window
2023-03-16,2023-03-16T16:54:59,4,3,go,go,service,archive/go/2023/20230316_03_health_check_service.go,add health check service,health check service
2023-03-16,2023-03-16T19:53:22,4,4,go,go,cli,archive/go/2023/20230316_04_csv_aggregation_command.go,aggregate csv metrics in go,csv aggregation command
2023-03-17,2023-03-17T12:07:50,3,1,sql,sql,query,archive/sql/2023/20230317_01_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-03-17,2023-03-17T15:49:21,3,2,python,python,parsing,archive/python/2023/20230317_02_log_parser_summary.py,summarise service logs with python,log parser summary
2023-03-17,2023-03-17T18:45:33,3,3,python,python,data_cleaning,archive/python/2023/20230317_03_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2023-03-18,2023-03-18T11:44:15,3,1,rust,rust,algorithm,archive/rust/2023/20230318_01_graph_traversal.rs,solve graph traversal in rust,graph traversal
2023-03-18,2023-03-18T15:31:29,3,2,sql,sql,query,archive/sql/2023/20230318_02_monthly_revenue_rollup.sql,add monthly revenue rollup query,monthly revenue rollup
2023-03-18,2023-03-18T18:21:34,3,3,typescript,typescript,transform,archive/typescript/2023/20230318_03_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2023-03-19,2023-03-19T12:21:09,3,1,sql,sql,query,archive/sql/2023/20230319_01_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-03-19,2023-03-19T15:01:09,3,2,rust,rust,parser,archive/rust/2023/20230319_02_config_parser.rs,parse config blocks in rust,config parser
2023-03-19,2023-03-19T19:10:00,3,3,go,go,parser,archive/go/2023/20230319_03_json_stream_parser.go,add json stream parser,json stream parser
2023-03-20,2023-03-20T10:54:35,5,1,python,python,algorithm,archive/python/2023/20230320_01_rolling_median_window.py,solve rolling median window in python,rolling median window
2023-03-20,2023-03-20T12:38:22,5,2,typescript,typescript,validation,archive/typescript/2023/20230320_02_request_validator.ts,add request validator in typescript,request validator
2023-03-20,2023-03-20T15:44:56,5,3,typescript,typescript,validation,archive/typescript/2023/20230320_03_date_range_guard.ts,add date range guard,date range guard
2023-03-20,2023-03-20T17:50:02,5,4,sql,sql,query,archive/sql/2023/20230320_04_customer_cohort_retention.sql,write customer cohort retention query,customer cohort retention
2023-03-20,2023-03-20T20:09:00,5,5,rust,rust,algorithm,archive/rust/2023/20230320_05_graph_traversal.rs,solve graph traversal in rust,graph traversal
2023-03-21,2023-03-21T13:00:27,2,1,market_forecasting,python,report,projects/market_forecasting/2023/20230321_01_forecast_assumptions_note.md,document forecasting assumptions,forecast assumptions note
2023-03-21,2023-03-21T17:40:27,2,2,typescript,typescript,api_client,archive/typescript/2023/20230321_02_typed_api_client.ts,build typed api client,typed api client
2023-03-22,2023-03-22T10:56:37,4,1,typescript,typescript,api_client,archive/typescript/2023/20230322_01_typed_api_client.ts,build typed api client,typed api client
2023-03-22,2023-03-22T14:26:33,4,2,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230322_02_rolling_trend_visualisation.ipynb,add rolling trend visualisation,rolling trend visualisation
2023-03-22,2023-03-22T16:17:19,4,3,typescript,typescript,validation,archive/typescript/2023/20230322_03_request_validator.ts,add request validator in typescript,request validator
2023-03-22,2023-03-22T19:40:48,4,4,rust,rust,algorithm,archive/rust/2023/20230322_04_bounded_queue.rs,implement bounded queue in rust,bounded queue
2023-03-23,2023-03-23T11:36:49,3,1,sql,sql,schema,archive/sql/2023/20230323_01_schema_for_experiment_metrics.sql,define experiment metrics schema,schema for experiment metrics
2023-03-23,2023-03-23T15:09:48,3,2,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230323_02_long_range_synthetic_data_notebook.ipynb,extend long-range analysis notebook,long-range synthetic data notebook
2023-03-23,2023-03-23T19:02:01,3,3,go,go,parser,archive/go/2023/20230323_03_json_stream_parser.go,add json stream parser,json stream parser
2023-03-24,2023-03-24T10:47:14,4,1,typescript,typescript,api_client,archive/typescript/2023/20230324_01_typed_api_client.ts,build typed api client,typed api client
2023-03-24,2023-03-24T13:53:19,4,2,go,go,service,archive/go/2023/20230324_02_health_check_service.go,add health check service,health check service
2023-03-24,2023-03-24T16:41:13,4,3,python,python,ml_utility,archive/python/2023/20230324_03_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2023-03-24,2023-03-24T19:44:52,4,4,typescript,typescript,transform,archive/typescript/2023/20230324_04_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2023-03-25,2023-03-25T12:47:13,2,1,market_forecasting,python,report,projects/market_forecasting/2023/20230325_01_forecast_assumptions_note.md,document forecasting assumptions,forecast assumptions note
2023-03-25,2023-03-25T17:17:20,2,2,go,go,parser,archive/go/2023/20230325_02_json_stream_parser.go,add json stream parser,json stream parser
2023-03-26,2023-03-26T12:49:24,2,1,python,python,parsing,archive/python/2023/20230326_01_log_parser_summary.py,summarise service logs with python,log parser summary
2023-03-26,2023-03-26T17:36:28,2,2,python,python,algorithm,archive/python/2023/20230326_02_rolling_median_window.py,solve rolling median window in python,rolling median window
2023-03-27,2023-03-27T10:57:11,4,1,typescript,typescript,transform,archive/typescript/2023/20230327_01_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2023-03-27,2023-03-27T13:33:20,4,2,python,python,parsing,archive/python/2023/20230327_02_log_parser_summary.py,summarise service logs with python,log parser summary
2023-03-27,2023-03-27T16:34:46,4,3,typescript,typescript,api_client,archive/typescript/2023/20230327_03_typed_api_client.ts,build typed api client,typed api client
2023-03-27,2023-03-27T19:42:14,4,4,typescript,typescript,transform,archive/typescript/2023/20230327_04_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2023-03-28,2023-03-28T10:56:56,5,1,market_forecasting,python,analysis,projects/market_forecasting/2023/20230328_01_origin_energy_volatility_study.py,analyse origin energy volatility,Origin Energy volatility study
2023-03-28,2023-03-28T13:02:01,5,2,typescript,typescript,api_client,archive/typescript/2023/20230328_02_typed_api_client.ts,build typed api client,typed api client
2023-03-28,2023-03-28T15:12:14,5,3,rust,rust,parser,archive/rust/2023/20230328_03_config_parser.rs,parse config blocks in rust,config parser
2023-03-28,2023-03-28T17:22:16,5,4,python,python,data_cleaning,archive/python/2023/20230328_04_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2023-03-28,2023-03-28T20:03:46,5,5,python,python,parsing,archive/python/2023/20230328_05_log_parser_summary.py,summarise service logs with python,log parser summary
2023-03-29,2023-03-29T11:35:09,4,1,sql,sql,query,archive/sql/2023/20230329_01_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2023-03-29,2023-03-29T14:18:21,4,2,typescript,typescript,api_client,archive/typescript/2023/20230329_02_typed_api_client.ts,build typed api client,typed api client
2023-03-29,2023-03-29T16:19:25,4,3,market_forecasting,python,model,projects/market_forecasting/2023/20230329_03_aussie_broadband_baseline_model.py,fit aussie broadband baseline model,Aussie Broadband baseline model
2023-03-29,2023-03-29T19:37:22,4,4,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230329_04_rolling_trend_visualisation.ipynb,add rolling trend visualisation,rolling trend visualisation
2023-03-30,2023-03-30T11:39:27,3,1,sql,sql,schema,archive/sql/2023/20230330_01_schema_for_experiment_metrics.sql,define experiment metrics schema,schema for experiment metrics
2023-03-30,2023-03-30T14:56:27,3,2,typescript,typescript,validation,archive/typescript/2023/20230330_02_request_validator.ts,add request validator in typescript,request validator
2023-03-30,2023-03-30T18:38:47,3,3,sql,sql,query,archive/sql/2023/20230330_03_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-03-31,2023-03-31T11:32:24,4,1,market_forecasting,python,analysis,projects/market_forecasting/2023/20230331_01_origin_energy_volatility_study.py,analyse origin energy volatility,Origin Energy volatility study
2023-03-31,2023-03-31T13:35:21,4,2,sql,sql,query,archive/sql/2023/20230331_02_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-03-31,2023-03-31T16:37:07,4,3,sql,sql,schema,archive/sql/2023/20230331_03_schema_for_experiment_metrics.sql,define experiment metrics schema,schema for experiment metrics
2023-03-31,2023-03-31T19:08:08,4,4,typescript,typescript,transform,archive/typescript/2023/20230331_04_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2023-04-01,2023-04-01T12:20:13,3,1,typescript,typescript,validation,archive/typescript/2023/20230401_01_request_validator.ts,add request validator in typescript,request validator
2023-04-01,2023-04-01T15:15:38,3,2,market_forecasting,python,model,projects/market_forecasting/2023/20230401_02_aussie_broadband_baseline_model.py,fit aussie broadband baseline model,Aussie Broadband baseline model
2023-04-01,2023-04-01T18:50:19,3,3,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230401_03_long_range_synthetic_data_notebook.ipynb,extend long-range analysis notebook,long-range synthetic data notebook
2023-04-02,2023-04-02T11:01:31,4,1,go,go,concurrency,archive/go/2023/20230402_01_worker_pool.go,implement worker pool in go,worker pool
2023-04-02,2023-04-02T13:59:13,4,2,rust,rust,algorithm,archive/rust/2023/20230402_02_bounded_queue.rs,implement bounded queue in rust,bounded queue
2023-04-02,2023-04-02T16:24:09,4,3,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230402_03_model_comparison_charts.ipynb,chart model comparison results,model comparison charts
2023-04-02,2023-04-02T19:28:18,4,4,go,go,concurrency,archive/go/2023/20230402_04_worker_pool.go,implement worker pool in go,worker pool
2023-04-03,2023-04-03T12:57:18,2,1,typescript,typescript,validation,archive/typescript/2023/20230403_01_request_validator.ts,add request validator in typescript,request validator
2023-04-03,2023-04-03T17:35:05,2,2,sql,sql,query,archive/sql/2023/20230403_02_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-04-04,2023-04-04T13:32:16,2,1,go,go,service,archive/go/2023/20230404_01_health_check_service.go,add health check service,health check service
2023-04-04,2023-04-04T17:29:12,2,2,python,python,ml_utility,archive/python/2023/20230404_02_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2023-04-05,2023-04-05T10:47:22,5,1,rust,rust,algorithm,archive/rust/2023/20230405_01_graph_traversal.rs,solve graph traversal in rust,graph traversal
2023-04-05,2023-04-05T13:02:26,5,2,python,python,test,archive/python/2023/20230405_02_unit_tests_for_edge_cases.py,cover python edge cases,unit tests for edge cases
2023-04-05,2023-04-05T15:12:54,5,3,sql,sql,schema,archive/sql/2023/20230405_03_schema_for_experiment_metrics.sql,define experiment metrics schema,schema for experiment metrics
2023-04-05,2023-04-05T18:06:17,5,4,typescript,typescript,validation,archive/typescript/2023/20230405_04_date_range_guard.ts,add date range guard,date range guard
2023-04-05,2023-04-05T20:11:53,5,5,market_forecasting,python,feature_engineering,projects/market_forecasting/2023/20230405_05_evera_lithium_factor_set.py,add evera lithium factor set,Evera Lithium factor set
2023-04-06,2023-04-06T10:49:56,6,1,sql,sql,query,archive/sql/2023/20230406_01_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2023-04-06,2023-04-06T12:26:46,6,2,market_forecasting,python,evaluation,projects/market_forecasting/2023/20230406_02_multi_asset_forecast_comparison.py,compare forecast baselines,multi-asset forecast comparison
2023-04-06,2023-04-06T14:07:14,6,3,market_forecasting,python,evaluation,projects/market_forecasting/2023/20230406_03_multi_asset_forecast_comparison.py,compare forecast baselines,multi-asset forecast comparison
2023-04-06,2023-04-06T16:00:42,6,4,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230406_04_rolling_trend_visualisation.ipynb,add rolling trend visualisation,rolling trend visualisation
2023-04-06,2023-04-06T18:34:59,6,5,market_forecasting,python,model,projects/market_forecasting/2023/20230406_05_aussie_broadband_baseline_model.py,fit aussie broadband baseline model,Aussie Broadband baseline model
2023-04-06,2023-04-06T19:50:00,6,6,python,python,ml_utility,archive/python/2023/20230406_06_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2023-04-07,2023-04-07T11:09:09,4,1,sql,sql,query,archive/sql/2023/20230407_01_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2023-04-07,2023-04-07T13:37:53,4,2,market_forecasting,python,model,projects/market_forecasting/2023/20230407_02_aussie_broadband_baseline_model.py,fit aussie broadband baseline model,Aussie Broadband baseline model
2023-04-07,2023-04-07T16:39:08,4,3,typescript,typescript,validation,archive/typescript/2023/20230407_03_request_validator.ts,add request validator in typescript,request validator
2023-04-07,2023-04-07T19:37:28,4,4,python,python,algorithm,archive/python/2023/20230407_04_rolling_median_window.py,solve rolling median window in python,rolling median window
2023-04-08,2023-04-08T10:54:51,4,1,sql,sql,schema,archive/sql/2023/20230408_01_schema_for_experiment_metrics.sql,define experiment metrics schema,schema for experiment metrics
2023-04-08,2023-04-08T13:52:37,4,2,go,go,cli,archive/go/2023/20230408_02_csv_aggregation_command.go,aggregate csv metrics in go,csv aggregation command
2023-04-08,2023-04-08T17:09:38,4,3,python,python,test,archive/python/2023/20230408_03_unit_tests_for_edge_cases.py,cover python edge cases,unit tests for edge cases
2023-04-08,2023-04-08T19:16:13,4,4,typescript,typescript,transform,archive/typescript/2023/20230408_04_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2023-04-09,2023-04-09T12:54:52,2,1,market_forecasting,python,analysis,projects/market_forecasting/2023/20230409_01_origin_energy_volatility_study.py,analyse origin energy volatility,Origin Energy volatility study
2023-04-09,2023-04-09T17:24:43,2,2,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2023/20230409_02_seasonality_decomposition.ipynb,add seasonality decomposition section,seasonality decomposition
2023-04-10,2023-04-10T11:35:22,4,1,python,python,test,archive/python/2023/20230410_01_unit_tests_for_edge_cases.py,cover python edge cases,unit tests for edge cases
2023-04-10,2023-04-10T13:38:40,4,2,python,python,parsing,archive/python/2023/20230410_02_log_parser_summary.py,summarise service logs with python,log parser summary
2023-04-10,2023-04-10T16:19:05,4,3,sql,sql,query,archive/sql/2023/20230410_03_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2023-04-10,2023-04-10T19:12:58,4,4,typescript,typescript,api_client,archive/typescript/2023/20230410_04_typed_api_client.ts,build typed api client,typed api client
2023-04-11,2023-04-11T10:48:34,5,1,python,python,algorithm,archive/python/2023/20230411_01_rolling_median_window.py,solve rolling median window in python,rolling median window
2023-04-11,2023-04-11T12:59:27,5,2,go,go,cli,archive/go/2023/20230411_02_csv_aggregation_command.go,aggregate csv metrics in go,csv aggregation command
2023-04-11,2023-04-11T15:21:28,5,3,sql,sql,query,archive/sql/2023/20230411_03_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2023-04-11,2023-04-11T18:02:31,5,4,market_forecasting,python,analysis,projects/market_forecasting/2023/20230411_04_origin_energy_volatility_study.py,analyse origin energy volatility,Origin Energy volatility study
2023-04-11,2023-04-11T20:09:16,5,5,market_forecasting,python,analysis,projects/market_forecasting/2023/20230411_05_origin_energy_volatility_study.py,analyse origin energy volatility,Origin Energy volatility study
2023-04-12,2023-04-12T10:27:43,6,1,market_forecasting,python,evaluation,projects/market_forecasting/2023/20230412_01_multi_asset_forecast_comparison.py,compare forecast baselines,multi-asset forecast comparison
2023-04-12,2023-04-12T12:33:24,6,2,rust,rust,algorithm,archive/rust/2023/20230412_02_bounded_queue.rs,implement bounded queue in rust,bounded queue
2023-04-12,2023-04-12T14:26:20,6,3,go,go,concurrency,archive/go/2023/20230412_03_worker_pool.go,implement worker pool in go,worker pool
